,drink_wat,water_time,toilet,hh_gps_latitude,hh_gps_longitude,Country
3732,1,2,6,7.258163333300001,-9.3523266667,LR
3733,1,2,6,7.2588333333,-9.3522033333,LR
3734,11,3,5,7.259213333300001,-8.9079633333,LR
3735,4,3,10,7.2592366667,-9.509025,LR
3736,11,15,6,7.25996,-9.1921233333,GN
3737,11,5,1,7.2600433333000005,-9.43454,LR
3738,11,5,1,7.260071666699999,-9.4346266667,LR
3739,11,3,1,7.260088333300001,-9.43443,LR
3740,11,8,1,7.2601916667,-9.434713333300001,LR
3741,11,3,1,7.260323333300001,-9.434289999999999,LR
3742,11,5,1,7.2603333333,-9.4343,LR
3743,8,30,10,7.2605833333000005,-8.9242666667,LR
3744,1,10,3,7.260833333300001,-9.4354416667,LR
3745,11,38,6,7.26117,-11.0416583333,SL
3746,11,35,10,7.2611783333,-11.041715,SL
3747,11,10,6,7.2639,-8.930353333300001,LR
3748,2,65,3,7.2639033333,-11.101451666700001,SL
3749,11,35,10,7.264163333300001,-11.044475,SL
3750,11,15,10,7.264493333300001,-9.284310000000001,GN
3751,8,8,3,7.264946666699999,-9.4477933333,LR
3752,2,6,3,7.2657516667,-11.0524783333,SL
3753,1,2,3,7.267135000000001,-9.5562533333,LR
3754,11,25,6,7.2674716667,-11.061276666700001,SL
3755,8,4,6,7.269495,-9.5674066667,LR
3756,5,3,1,7.269983333300001,-9.326328333300001,GN
3757,7,60,3,7.272431666699999,-11.0705866667,SL
3758,8,10,3,7.27385,-9.5551316667,LR
3759,5,20,3,7.274426666699999,-9.5439633333,LR
3760,6,10,3,7.2760266667,-11.172235,SL
3761,8,15,3,7.2761733333,-9.474185,LR
3762,8,5,3,7.277991666699999,-9.53872,LR
3763,8,8,3,7.2787716667,-9.5332383333,LR
3764,8,5,10,7.2798066667,-9.429255,LR
3765,8,10,3,7.280164999999999,-9.48201,LR
3766,8,6,3,7.281619999999999,-9.548725,LR
3767,8,5,3,7.281789999999999,-9.4835666667,LR
3768,4,2,3,7.282,-9.3113816667,GN
3769,4,2,6,7.282048333300001,-9.310558333300001,GN
3770,8,10,3,7.2822433333,-9.4896433333,LR
3771,2,3,3,7.282328333300001,-9.401706666699999,LR
3772,8,10,3,7.282485,-9.4834083333,LR
3773,999999,999999,999999,7.2825233333,-9.1826566667,GN
3774,2,5,5,7.282678333300001,-8.825445,LR
3775,11,4,10,7.282871666699999,-11.050844999999999,SL
3776,1,3,3,7.282895,-9.520805000000001,LR
3777,8,10,3,7.2835716666999994,-9.54682,LR
3778,8,40,10,7.2838616667,-9.4899783333,LR
3779,2,3,3,7.2839633333,-11.0993583333,SL
3780,5,15,3,7.2842683333,-11.099471666700001,SL
3781,8,10,10,7.2846633333,-8.82494,LR
3782,5,2,3,7.2847783333,-9.5187,LR
3783,6,10,3,7.2848066667,-11.173373333299999,SL
3784,8,15,5,7.285735000000001,-8.834801666699999,LR
3785,7,4,6,7.286935000000001,-9.2176283333,GN
3786,2,40,10,7.2912783333,-11.107625,SL
3787,11,90,10,7.2945633333,-11.11303,SL
3788,11,3,10,7.294885000000001,-9.431605000000001,LR
3789,4,6,10,7.2964850000000006,-9.2835716667,GN
3790,5,2,3,7.298068333300001,-9.4402666667,LR
3791,97,30,10,7.299123333300001,-11.1345566667,SL
3792,11,10,10,7.299689999999999,-9.4268883333,LR
3793,8,5,6,7.299713333300001,-8.8056466667,LR
3794,7,20,6,7.2999783333,-11.1149,SL
3795,11,60,10,7.3001933333,-11.11506,SL
3796,11,5,10,7.30092,-9.3805416667,GN
3797,5,2,10,7.3020766667,-9.4415383333,LR
3798,11,7,5,7.3021966667,-9.42918,LR
3799,11,20,8,7.302288333300001,-9.3752083333,GN
3800,7,4,10,7.3023116667,-9.441575,LR
3801,5,4,5,7.302639999999999,-9.3756583333,GN
3802,11,5,5,7.302861666699999,-9.422755,GN
3803,11,7,5,7.303286666699999,-9.422455000000001,GN
3804,11,3,1,7.3053116667,-9.366465,GN
3805,8,20,3,7.305808333300001,-9.4898916667,LR
3806,11,15,3,7.3068383333,-11.096381666700001,SL
3807,5,65,3,7.3077816666999995,-11.0944233333,SL
3808,11,60,10,7.3078416667,-11.10094,SL
3809,11,10,10,7.3080083333,-9.3632683333,GN
3810,7,7,6,7.308046666699999,-11.100936666700001,SL
3811,11,35,10,7.3081233333,-11.10051,SL
3812,11,30,10,7.3091800000000005,-11.1238533333,SL
3813,8,20,5,7.3093183333,-8.7750633333,LR
3814,11,6,1,7.310131666699999,-9.5120416667,LR
3815,11,5,1,7.3101583333,-9.5120916667,LR
3816,5,2,1,7.310231666699999,-9.512039999999999,LR
3817,11,5,1,7.310248333300001,-9.5119616667,LR
3818,8,10,10,7.310478333300001,-8.7756016667,LR
3819,5,4,3,7.310498333300001,-9.5181733333,LR
3820,11,4,10,7.3108633333,-9.5106033333,LR
3821,11,6,10,7.3108933333,-9.510505,LR
3822,11,6,6,7.310976666699999,-9.510795,LR
3823,8,15,3,7.311468333300001,-9.4398883333,GN
3824,6,5,5,7.31376,-8.718716666699999,LR
3825,8,10,10,7.315375,-9.273895,GN
3826,11,10,6,7.315391666699999,-9.2737183333,GN
3827,5,7,10,7.315625,-11.081976666700001,SL
3828,7,5,8,7.318264999999999,-9.30993,GN
3829,8,10,3,7.318411666699999,-9.4520266667,GN
3830,6,60,5,7.319805000000001,-8.7208733333,LR
3831,2,1,10,7.3205366667,-11.136415,SL
3832,8,6,5,7.32182,-8.7208466667,LR
3833,7,32,10,7.32224,-11.0775316667,SL
3834,6,12,5,7.324348333300001,-8.7077916667,LR
3835,8,9,5,7.3283066667,-8.7186183333,LR
3836,1,20,3,7.3286566667,-11.1386216667,SL
3837,11,4,8,7.3318066666999995,-9.340716666699999,GN
3838,11,60,10,7.3318933333,-11.074295,SL
3839,11,6,10,7.3344216667,-9.315125,GN
3840,999999,999999,999999,7.337555,-8.7208616667,LR
3841,11,5,8,7.3378633333000005,-9.3151216667,GN
3842,4,20,10,7.3407800000000005,-9.4997133333,GN
3843,8,5,6,7.3423233333,-8.7575316667,LR
3844,11,5,10,7.34341,-9.3168466667,GN
3845,999999,999999,999999,7.3435366666999995,-8.72075,LR
3846,8,5,3,7.3498850000000004,-9.302810000000001,GN
3847,8,5,3,7.349893333300001,-9.3027766667,GN
3848,11,4,10,7.353648333300001,-9.23371,GN
3849,11,6,10,7.353738333300001,-9.2336,GN
3850,8,8,10,7.357431666699999,-9.3845566667,GN
3851,999999,999999,999999,7.3574883333,-9.38451,GN
3852,11,120,10,7.3575033333,-9.3844316667,GN
3853,5,5,3,7.3622183333,-9.4995716667,GN
3854,11,5,3,7.362818333300001,-9.2725283333,GN
3855,2,6,3,7.3634433333,-8.714765,LR
3856,11,5,6,7.364676666699999,-9.3092233333,GN
3857,11,7,6,7.3648966667,-9.30914,GN
3858,2,15,5,7.365778333300001,-8.805303333300001,LR
3859,5,10,6,7.3674833333,-9.4977283333,GN
3860,11,4,10,7.368844999999999,-9.33531,GN
3861,11,8,10,7.3688466667,-9.3353816667,GN
3862,11,5,3,7.3691216667,-9.2961633333,GN
3863,11,4,10,7.369153333300001,-9.2965716667,GN
3864,8,4,10,7.3700149999999995,-9.389225,GN
3865,8,15,5,7.37082,-8.731485000000001,LR
3866,8,30,5,7.37127,-8.6712166667,LR
3867,7,11,3,7.37215,-9.5105533333,GN
3868,7,5,5,7.37472,-8.6820816667,LR
3869,5,12,10,7.375563333300001,-9.4942766667,GN
3870,5,2,3,7.376575,-9.3035416667,GN
3871,8,5,10,7.378075,-11.103311666700002,SL
3872,11,5,3,7.3787466667,-9.2187983333,GN
3873,5,2,6,7.3788033333000005,-9.2188233333,GN
3874,5,5,3,7.3791416667,-9.4933816667,GN
3875,2,3,5,7.381971666699999,-8.753905,LR
3876,5,3,3,7.383955,-9.515095,GN
3877,8,20,10,7.388496666699999,-11.094305,SL
3878,11,15,10,7.3925633333,-8.4173733333,LR
3879,8,30,3,7.392760000000001,-8.702016666699999,LR
3880,5,35,3,7.3938516667,-9.4890066667,GN
3881,5,6,5,7.397139999999999,-9.4909483333,GN
3882,7,50,10,7.3992916667,-9.681528333300001,GN
3883,2,2,10,7.3997583333,-9.2919633333,GN
3884,11,5,10,7.403805,-11.027726666700001,SL
3885,1,2,5,7.406878333300001,-8.802155,LR
3886,11,5,6,7.4070783333,-9.3675833333,GN
3887,11,25,3,7.408295,-9.31944,GN
3888,7,20,1,7.4110883333,-8.689906666699999,LR
3889,2,1,5,7.411594999999999,-8.661760000000001,LR
3890,8,3,5,7.414985000000001,-8.6496716667,LR
3891,5,10,10,7.4233883333,-9.493346666699999,GN
3892,7,47,10,7.4253133333,-9.6546333333,GN
3893,8,18,10,7.42627,-9.61015,GN
3894,8,18,10,7.426303333300001,-9.61011,GN
3895,5,19,10,7.4285016667,-9.649758333300001,GN
3896,2,45,5,7.4335483333,-8.632430000000001,LR
3897,4,10,8,7.433681666699999,-8.4733883333,LR
3898,8,20,10,7.4392116666999994,-9.63805,GN
3899,5,6,3,7.440589999999999,-10.801285,SL
3900,8,33,6,7.441438333300001,-9.5746483333,GN
3901,7,11,3,7.4446916667,-9.4870533333,GN
3902,11,6,10,7.446111666699999,-8.449525,LR
3903,11,30,8,7.447801666699999,-8.4238866667,LR
3904,7,33,6,7.44833,-9.4873783333,GN
3905,7,25,6,7.4489033333000005,-9.487155,GN
3906,4,10,8,7.450213333300001,-8.5191983333,LR
3907,5,5,6,7.450921666699999,-9.487435000000001,GN
3908,5,14,10,7.4529,-9.4848016667,GN
3909,6,14,5,7.453123333300001,-8.717080000000001,LR
3910,6,12,5,7.453123333300001,-8.717080000000001,LR
3911,6,9,5,7.453123333300001,-8.717080000000001,LR
3912,11,8,6,7.4532,-8.7171066667,LR
3913,8,20,3,7.458431666699999,-9.482891666699999,GN
3914,8,12,6,7.459975,-9.4821966667,GN
3915,11,10,10,7.4602683333,-8.7350616667,LR
3916,5,4,10,7.46432,-9.47692,GN
3917,11,10,6,7.4679649999999995,-8.72395,LR
3918,11,1,10,7.4679883333,-8.7238916667,LR
3919,11,2,10,7.468045,-8.723905,LR
3920,5,25,7,7.4683716666999995,-9.6054,GN
3921,4,10,8,7.468975,-8.4451466667,LR
3922,8,150,3,7.4730416666999995,-9.4741716667,GN
3923,7,8,10,7.4770449999999995,-9.579523333300001,GN
3924,5,12,3,7.481835,-9.471973333300001,GN
3925,4,10,8,7.483789999999999,-8.6123283333,LR
3926,5,75,3,7.4876316667,-9.473239999999999,GN
3927,7,16,10,7.4877866667,-8.5901433333,LR
3928,5,120,10,7.4892883333,-9.6287483333,GN
3929,5,45,3,7.491161666699999,-9.4758266667,GN
3930,5,55,6,7.494864999999999,-9.475685,GN
3931,11,12,8,7.497631666699999,-8.4751933333,LR
3932,5,10,10,7.505043333300001,-9.55418,GN
3933,2,10,3,7.516826666699999,-10.6865333333,SL
3934,5,10,10,7.520925,-9.479975,GN
3935,11,2,10,7.5215633333000005,-8.5937266667,LR
3936,4,1,6,7.522355,-8.5879716667,LR
3937,11,2,10,7.53092,-8.6102433333,LR
3938,11,1,10,7.531225,-8.6036183333,LR
3939,2,30,10,7.532418333300001,-9.48804,GN
3940,2,80,10,7.534541666699999,-10.691311666699999,SL
3941,5,10,3,7.5357916667,-9.490698333300001,GN
3942,8,15,6,7.536271666699999,-9.4912383333,GN
3943,5,5,10,7.5385983333,-9.4915583333,GN
3944,7,5,10,7.538775,-9.5270166667,GN
3945,8,20,10,7.540545,-9.5234866667,GN
3946,5,4,10,7.5420733333,-9.4928333333,GN
3947,11,8,10,7.542619999999999,-8.6068083333,LR
3948,5,10,3,7.5441916667,-9.5282366667,GN
3949,5,14,10,7.544581666699999,-9.518989999999999,GN
3950,7,4,6,7.54665,-8.5629566667,LR
3951,5,34,10,7.5625783333,-9.498280000000001,GN
3952,8,4,6,7.5703683333,-9.5154083333,GN
3953,4,10,8,7.574139999999999,-8.6596066667,LR
3954,7,9,10,7.5747033333000005,-9.478964999999999,GN
3955,2,10,1,7.575715,-8.539775,LR
3956,2,15,8,7.580538333300001,-8.5578583333,LR
3957,11,10,8,7.5823416667,-8.558535000000001,LR
3958,5,7,10,7.58255,-9.38928,GN
3959,8,3,10,7.5860933333,-9.4730416667,GN
3960,8,5,10,7.58662,-9.46012,GN
3961,11,20,6,7.5876333333,-10.72217,SL
3962,5,5,1,7.5880816667,-9.5463283333,GN
3963,7,13,10,7.5890683333,-9.452246666699999,GN
3964,11,10,6,7.594125,-8.5596483333,LR
3965,4,2,8,7.597761666699999,-8.5719166667,LR
3966,5,21,10,7.5985716667,-9.4305316667,GN
3967,5,8,10,7.60019,-9.4556233333,GN
3968,11,6,10,7.6047583333,-10.788185,SL
3969,11,6,10,7.6047649999999996,-10.7882583333,SL
3970,5,10,6,7.6092666667,-9.406655,GN
3971,11,20,8,7.6103716667,-8.70707,LR
3972,4,15,8,7.6132616667,-8.6195033333,LR
3973,5,3,10,7.6155116667,-9.4940266667,GN
3974,5,20,3,7.6157516667,-9.494705,GN
3975,2,10,10,7.62475,-9.3937166667,GN
3976,11,40,2,7.632008333300001,-9.39109,GN
3977,2,10,3,7.64502,-10.576641666699999,SL
3978,8,15,10,7.645931666699999,-9.464255,GN
3979,8,15,10,7.645956666699999,-9.464260000000001,GN
3980,7,10,10,7.646178333300001,-9.46378,GN
3981,5,10,10,7.646475,-9.3889983333,GN
3982,11,10,10,7.6515666667,-10.7728166667,SL
3983,5,10,9,7.652048333300001,-9.3966533333,GN
3984,4,10,6,7.6521866667,-8.6874316667,LR
3985,4,10,8,7.6530949999999995,-8.5575783333,LR
3986,5,5,10,7.655085000000001,-9.422995,GN
3987,5,15,10,7.6643550000000005,-9.443135,GN
3988,5,15,10,7.664396666699999,-9.443255,GN
3989,5,10,10,7.676756666699999,-9.384085,GN
3990,5,40,10,7.6789566666999995,-9.486243333300001,GN
3991,4,10,10,7.684525,-8.614428333300001,LR
3992,4,10,8,7.688115,-8.573325,LR
3993,5,6,3,7.688269999999999,-9.425898333300001,GN
3994,11,10,10,7.6894133333,-8.6758516667,GN
3995,999999,999999,999999,7.699541666699999,-9.648264999999999,GN
3996,5,20,10,7.7035483333000006,-10.716931666699999,SL
3997,5,20,10,7.7037666667,-10.71687,SL
3998,8,20,10,7.7096033333000005,-9.499575,GN
3999,8,4,10,7.7101716667,-9.521143333300001,GN
4000,5,30,6,7.7122366667,-9.385069999999999,GN
4001,8,6,10,7.7185116666999996,-9.5069816667,GN
4002,5,10,10,7.720215,-9.431981666699999,GN
4003,8,10,10,7.73504,-9.5451833333,GN
4004,2,12,10,7.7373416667,-9.473155,GN
4005,7,60,10,7.74073,-9.499803333300001,GN
4006,5,2,10,7.741828333300001,-9.5269133333,GN
4007,7,70,10,7.745225,-9.35575,GN
4008,5,4,10,7.7466416666999995,-9.545476666699999,GN
4009,7,1,10,7.754235,-9.363964999999999,GN
4010,7,6,10,7.7554733333,-9.396055,GN
4011,11,20,8,7.758991666699999,-10.474675,SL
4012,8,10,10,7.7602,-9.5457066667,GN
4013,8,8,10,7.7649416666999995,-9.48098,GN
4014,8,40,6,7.7663333333,-9.5028083333,GN
4015,5,2,10,7.767005,-9.53515,GN
4016,11,40,10,7.7691116667,-10.5357816667,SL
4017,5,2,6,7.769423333300001,-9.3756866667,GN
4018,7,30,3,7.7697666667,-10.5411283333,SL
4019,2,10,10,7.770416666699999,-9.63251,GN
4020,7,5,10,7.77177,-9.387125,GN
4021,8,4,10,7.7732833333,-9.466108333300001,GN
4022,5,10,10,7.776936666699999,-9.427678333300001,GN
4023,5,30,10,7.7791183333000005,-9.431008333300001,GN
4024,11,4,10,7.7799433333,-9.4483366667,GN
4025,5,4,6,7.7802033333,-9.3744,GN
4026,8,4,10,7.780945,-9.37624,GN
4027,8,2,10,7.781508333300001,-9.456225,GN
4028,8,50,10,7.7829533333,-9.450506666699999,GN
4029,1,4,10,7.785075,-9.5242316667,GN
4030,8,4,10,7.790211666699999,-9.381503333300001,GN
4031,8,6,10,7.790755,-9.6150033333,GN
4032,8,20,10,7.7937716667,-9.5096716667,GN
4033,11,10,10,7.793778333300001,-10.5743966667,SL
4034,8,10,10,7.798563333300001,-9.52254,GN
4035,8,8,10,7.803306666699999,-9.506485000000001,GN
4036,11,20,10,7.803564999999999,-10.581146666699999,SL
4037,2,6,6,7.8047966667,-9.6106916667,GN
4038,7,10,6,7.811508333300001,-9.6058683333,GN
4039,8,4,10,7.8178133333,-9.595283333300001,GN
4040,1,40,10,7.8210883333000005,-9.467445,GN
4041,7,10,10,7.8214466667,-9.583128333300001,GN
4042,8,10,10,7.822113333300001,-9.515776666699999,GN
4043,2,2,10,7.824615,-9.398471666699999,GN
4044,8,40,10,7.8246416667,-9.5329533333,GN
4045,11,20,6,7.8275933333,-10.473193333300001,SL
4046,11,30,10,7.8275933333,-10.473193333300001,SL
4047,999999,999999,999999,7.8322883333,-9.5550766667,GN
4048,8,2,10,7.835838333300001,-9.5274483333,GN
4049,5,2,10,7.840586666699999,-9.4923016667,GN
4050,5,10,10,7.840858333300001,-10.5841366667,SL
4051,8,60,10,7.84352,-9.458695,GN
4052,8,8,10,7.849695,-9.4874466667,GN
4053,999999,999999,999999,7.8528383333,-9.5339933333,GN
4054,11,40,10,7.855461666699999,-9.45584,GN
4055,11,30,3,7.857213333300001,-10.5390366667,SL
4056,11,50,10,7.8590800000000005,-10.5848083333,SL
4057,11,60,10,7.8602866666999995,-10.597014999999999,SL
4058,11,20,10,7.86525,-9.4492566667,GN
4059,5,10,10,7.8676216667,-9.444365,GN
4060,7,6,10,7.8710216667,-9.43012,GN
4061,2,4,6,7.8715366667,-9.47966,GN
4062,2,4,6,7.877535000000001,-9.4872,GN
4063,2,20,10,7.880555,-9.510448333300001,GN
4064,2,14,3,7.8842416666999995,-9.4292866667,GN
4065,2,30,3,7.8892783333,-9.4956533333,GN
4066,2,2,6,7.9039383333,-9.4592566667,GN
4067,2,12,3,7.909863333300001,-9.5176366667,GN
4068,2,4,10,7.9133516667,-9.517395,GN
4069,999999,999999,999999,7.914345,-9.509676666699999,GN
4070,999999,999999,999999,7.916948333300001,-9.522726666699999,GN
4071,7,30,3,7.918151666699999,-9.52481,GN
4072,7,6,3,7.9187233333,-9.52512,GN
4073,11,2,10,7.9211116667,-10.5970783333,SL
4074,2,10,10,7.9329116667,-9.5297916667,GN
4075,7,6,10,7.9349516667,-10.586211666699999,SL
4076,7,10,10,7.9462166667,-9.4409,GN
4077,8,12,10,7.94905,-9.45992,GN
4078,8,8,10,7.953448333300001,-9.4495,GN
4079,11,30,10,7.956861666699999,-10.6006983333,SL
4080,4,4,10,7.957648333300001,-9.441261666699999,GN
4081,1,100,10,7.9600916666999995,-9.542385000000001,GN
4082,8,4,10,7.962908333300001,-9.445985,GN
4083,8,30,3,7.9725466667,-10.570715,SL
4084,4,10,3,7.9735716667,-10.5705483333,SL
4085,8,35,3,7.973673333300001,-10.5704666667,SL
4086,8,20,6,7.980708333300001,-9.5619533333,LR
4087,8,10,10,7.981438333300001,-9.4651616667,GN
4088,7,8,10,7.982546666699999,-9.4642233333,GN
4089,8,10,3,7.9845933333,-9.56771,LR
4090,8,4,6,7.98526,-9.513555,GN
4091,8,6,10,7.99338,-9.5295066667,LR
4092,8,60,6,7.996111666699999,-9.57695,LR
4093,1,12,3,7.99748,-9.5765966667,LR
4094,1,4,6,8.00136,-9.502125,LR
4095,1,4,6,8.001818333300001,-9.5014683333,LR
4096,8,10,3,8.003133333300001,-9.5853916667,LR
4097,8,10,6,8.0035333333,-9.5851366667,LR
4098,5,8,6,8.004466666699999,-9.58578,LR
4099,8,24,3,8.0065666667,-10.54242,SL
4100,8,80,6,8.007241666699999,-9.5903683333,LR
4101,5,8,6,8.0077633333,-9.591433333300001,LR
4102,8,30,3,8.008898333300001,-10.60293,SL
4103,5,6,3,8.0090616667,-9.591506666699999,LR
4104,8,10,6,8.0116666667,-9.5935283333,LR
4105,8,30,3,8.014255,-9.602138333300001,LR
4106,8,6,3,8.0145583333,-9.6078016667,LR
4107,7,4,6,8.01458,-9.5989,LR
4108,8,60,10,8.0151766667,-9.439665,GN
4109,8,60,6,8.0153183333,-9.598945,LR
4110,8,10,6,8.0153366667,-9.607289999999999,LR
4111,8,30,6,8.0160233333,-9.6100516667,LR
4112,4,30,3,8.016745,-10.6048783333,SL
4113,4,5,3,8.0194966667,-10.5936316667,SL
4114,8,60,6,8.0201983333,-9.6153433333,LR
4115,8,60,6,8.022395,-9.6143266667,LR
4116,8,90,10,8.02261,-9.6152816667,LR
4117,4,30,10,8.02285,-10.58398,SL
4118,8,12,10,8.0236633333,-10.5714516667,SL
4119,7,35,3,8.0237183333,-10.5713966667,SL
4120,7,25,3,8.0238,-10.571175,SL
4121,8,25,10,8.023823333300001,-10.5712116667,SL
4122,8,11,3,8.024103333300001,-10.571151666699999,SL
4123,8,6,3,8.024105,-10.57058,SL
4124,4,10,3,8.0241183333,-10.570865,SL
4125,8,4,3,8.02412,-10.5724516667,SL
4126,7,25,10,8.024501666699999,-10.571213333300001,SL
4127,8,28,10,8.0245816667,-10.571214999999999,SL
4128,1,6,3,8.027265,-9.615273333300001,LR
4129,1,10,6,8.0273733333,-9.6160616667,LR
4130,8,10,6,8.0303083333,-10.5954983333,SL
4131,8,6,6,8.032811666699999,-10.5987983333,SL
4132,5,10,6,8.033735,-10.54262,SL
4133,8,10,6,8.0361116667,-9.61619,LR
4134,8,30,10,8.0366066667,-9.615225,LR
4135,8,16,10,8.0375816667,-9.483356666699999,LR
4136,8,60,10,8.0377216667,-9.6159716667,LR
4137,8,14,3,8.040685,-10.353485000000001,SL
4138,8,20,6,8.04314,-9.619055,LR
4139,7,25,6,8.044921666699999,-10.505881666699999,SL
4140,5,10,3,8.044955,-10.50615,SL
4141,8,4,10,8.0455583333,-10.409235,SL
4142,2,10,3,8.0458433333,-10.4092033333,SL
4143,8,30,10,8.049555,-10.422843333300001,SL
4144,4,30,3,8.050725,-10.3568033333,SL
4145,8,2,3,8.052785,-10.376651666699999,SL
4146,8,10,10,8.0535266667,-9.623355,LR
4147,8,10,10,8.054626666699999,-9.6237,LR
4148,11,6,6,8.0563516667,-10.550325,SL
4149,8,8,10,8.0579683333,-10.500648333300001,SL
4150,8,10,3,8.0583983333,-10.49438,SL
4151,5,70,6,8.060525,-10.506969999999999,SL
4152,8,8,3,8.0612566667,-10.5042933333,SL
4153,1,40,3,8.061783333300001,-10.5043233333,SL
4154,4,8,6,8.0620783333,-10.5046433333,SL
4155,5,5,3,8.0623616667,-10.504488333300001,SL
4156,8,25,6,8.062371666699999,-10.5045416667,SL
4157,8,15,10,8.06252,-10.504231666699999,SL
4158,8,30,6,8.062575,-10.5044633333,SL
4159,8,10,10,8.062846666699999,-10.505153333300001,SL
4160,7,15,10,8.063405,-10.506128333300001,SL
4161,7,4,10,8.0634116667,-10.533164999999999,SL
4162,2,120,6,8.0634716667,-10.5066,SL
4163,8,20,10,8.0635033333,-10.505560000000001,SL
4164,8,20,10,8.063525,-10.505965,SL
4165,7,15,10,8.063803333300001,-10.50586,SL
4166,7,30,6,8.064458333300001,-10.46578,SL
4167,2,45,3,8.0644616667,-10.4657233333,SL
4168,5,10,3,8.0644733333,-10.504376666699999,SL
4169,7,10,3,8.0645633333,-10.465645,SL
4170,8,12,10,8.07054,-9.6347583333,LR
4171,8,10,10,8.0711716667,-9.603525,LR
4172,8,30,6,8.073586666699999,-10.5565683333,SL
4173,7,4,3,8.0736466667,-10.4432066667,SL
4174,7,3,3,8.073935,-10.435139999999999,SL
4175,7,10,3,8.0744416667,-10.4340116667,SL
4176,8,5,10,8.0795433333,-10.5166733333,SL
4177,1,30,3,8.08061,-10.4758133333,SL
4178,4,6,3,8.083038333300001,-10.4194166667,SL
4179,4,10,3,8.0831933333,-10.419003333300001,SL
4180,7,20,6,8.0836866667,-9.6416,LR
4181,8,8,6,8.0932816667,-10.53978,SL
4182,8,30,10,8.093571666699999,-9.6410483333,LR
4183,8,120,6,8.0937716667,-9.641364999999999,LR
4184,8,10,6,8.09408,-10.4799633333,SL
4185,8,40,6,8.0968216667,-10.5288616667,SL
4186,4,20,3,8.1022883333,-10.325371666699999,SL
4187,1,10,10,8.10298,-9.6354666667,LR
4188,1,4,3,8.103313333300001,-9.6360733333,LR
4189,5,5,3,8.1056516667,-10.356305,SL
4190,5,5,3,8.1057283333,-10.3576633333,SL
4191,1,2,3,8.1074133333,-9.6353116667,LR
4192,8,20,10,8.1082733333,-9.636439999999999,LR
4193,7,10,10,8.108685000000001,-10.2450233333,SL
4194,8,25,3,8.1131883333,-9.636455,LR
4195,4,20,10,8.11407,-9.635515,LR
4196,8,20,3,8.119225,-10.348625,SL
4197,4,10,1,8.121885,-9.6335466667,LR
4198,5,10,10,8.1289716667,-10.1930116667,SL
4199,5,10,3,8.1290283333,-10.3122733333,SL
4200,8,6,10,8.1299883333,-10.312365,SL
4201,8,10,3,8.130135000000001,-10.350315,SL
4202,8,10,10,8.1303866667,-9.6365166667,LR
4203,7,20,6,8.1322733333,-10.4733633333,SL
4204,8,30,6,8.132488333300001,-10.473735000000001,SL
4205,8,4,10,8.1326,-10.4734166667,SL
4206,7,10,10,8.1344483333,-9.6353433333,LR
4207,8,10,10,8.134625,-9.6353283333,LR
4208,2,4,3,8.1354183333,-10.3108816667,SL
4209,1,30,3,8.1380633333,-10.2949033333,SL
4210,5,8,10,8.141788333300001,-10.2445233333,SL
4211,8,30,10,8.1422433333,-10.363985000000001,SL
4212,8,16,6,8.142393333300001,-10.364875,SL
4213,8,12,6,8.1446783333,-10.3497033333,SL
4214,8,30,6,8.1447133333,-10.34959,SL
4215,8,20,6,8.1480816667,-10.353235,SL
4216,8,30,6,8.1486216667,-10.3295716667,SL
4217,999999,999999,999999,8.1486766667,-10.17615,SL
4218,2,90,6,8.1490716667,-10.3873933333,SL
4219,8,6,6,8.1521933333,-10.4375433333,SL
4220,7,30,10,8.1530283333,-9.604255,LR
4221,4,15,10,8.1533766667,-10.2486583333,SL
4222,8,20,10,8.1536433333,-10.3300983333,SL
4223,4,10,10,8.1545883333,-9.61081,LR
4224,5,6,10,8.154635,-10.22677,SL
4225,8,15,6,8.154785,-10.361575,SL
4226,5,4,10,8.154985,-9.650423333300001,LR
4227,8,35,6,8.1567833333,-10.25468,SL
4228,2,20,6,8.159691666699999,-10.3675866667,SL
4229,5,10,6,8.1597916667,-10.2746133333,SL
4230,8,15,10,8.1623133333,-10.216135000000001,SL
4231,8,15,3,8.1666233333,-10.2588383333,SL
4232,5,12,6,8.1680016667,-9.6848116667,LR
4233,4,20,3,8.168701666699999,-10.27678,SL
4234,2,20,6,8.1687733333,-10.254875,SL
4235,5,6,3,8.169798333300001,-10.3093466667,SL
4236,8,35,10,8.1734666667,-10.1947116667,SL
4237,8,25,10,8.175495,-10.2006383333,SL
4238,2,4,3,8.177146666699999,-10.200293333300001,SL
4239,5,20,3,8.1794233333,-10.2290516667,SL
4240,999999,999999,999999,8.17972,-10.2286933333,SL
4241,8,10,3,8.1838333333,-10.198463333300001,SL
4242,8,15,10,8.1854566667,-10.259260000000001,SL
4243,8,40,10,8.1872883333,-10.2892666667,SL
4244,8,10,5,8.188695,-10.3065166667,SL
4245,8,30,10,8.1895133333,-10.2325483333,SL
4246,8,15,10,8.191148333300001,-10.31138,SL
4247,5,36,10,8.1959583333,-9.657869999999999,LR
4248,7,10,10,8.1977483333,-9.7269,LR
4249,8,6,3,8.1998716667,-10.2491316667,SL
4250,8,17,6,8.2000816667,-10.249351666699999,SL
4251,8,90,10,8.2008333333,-9.6024333333,LR
4252,8,50,10,8.2018316667,-9.561355,LR
4253,8,10,3,8.2046783333,-10.2980533333,SL
