drink_wat,water_time,toilet,hh_gps_latitude,hh_gps_longitude,Country
8,60,10,8.45308,-10.33078167,SL
4,20,10,8.453601667,-10.31358833,SL
8,20,10,8.453601667,-10.31358833,SL
11,90,6,8.453896667,-10.69162833,SL
99,60,6,8.45422,-10.86986333,SL
11,120,6,8.455091667,-10.709515,SL
7,10,10,8.455205,-10.34409,SL
7,10,10,8.455285,-10.30649833,SL
8,30,10,8.455776667,-10.28246333,GN
11,10,10,8.456271667,-10.37034167,SL
7,30,10,8.457205,-10.291875,GN
99,30,6,8.457308333,-10.87103167,SL
2,4,3,8.459361667,-10.83464667,SL
8,30,10,8.460116667,-10.30255167,SL
99,20,3,8.460818333,-10.85209667,SL
8,45,10,8.461221667,-10.325805,SL
7,20,10,8.46138,-10.378215,SL
4,10,6,8.462121667,-10.73281667,SL
11,60,10,8.462173333,-10.35823333,SL
7,45,3,8.462348333,-10.337495,SL
11,60,10,8.462555,-10.35862167,SL
11,30,6,8.463315,-10.64382167,SL
2,20,3,8.46358,-10.34304667,SL
7,6,10,8.463613333,-10.34298833,SL
11,30,6,8.46392,-10.67067,SL
7,120,6,8.46416,-10.70770333,SL
7,10,10,8.464233333,-10.30761333,SL
4,10,6,8.464435,-10.72977,SL
8,30,10,8.46469,-10.31808333,SL
11,30,10,8.464755,-10.390035,SL
7,20,6,8.466781667,-10.33540833,SL
11,6,10,8.468075,-10.36082667,SL
7,10,10,8.468681667,-10.36156167,SL
2,20,6,8.469288333,-10.68543667,SL
7,40,10,8.469761667,-10.36807333,SL
8,7,10,8.470756667,-10.34866333,SL
7,4,3,8.470766667,-10.32480167,SL
11,20,6,8.470873333,-10.69828833,SL
11,120,6,8.47143,-10.65222,SL
7,30,10,8.471578333,-10.38743833,SL
5,30,10,8.471658333,-10.37527167,SL
11,60,6,8.472211667,-10.74035167,SL
7,30,3,8.472636667,-10.31529167,SL
7,40,10,8.47273,-10.282795,GN
2,30,3,8.474068333,-10.72531,SL
5,4,10,8.474291667,-10.76779833,SL
7,60,10,8.474816667,-10.38257667,SL
8,40,10,8.474925,-10.30094,GN
999995,999995,999995,8.475258333,-10.36809667,SL
11,20,6,8.475323333,-10.74818833,SL
999995,999995,999995,8.475716667,-10.38509167,SL
2,5,6,8.477135,-10.33709167,SL
11,15,6,8.477273333,-10.665035,SL
11,40,6,8.477486667,-10.63971667,SL
8,20,10,8.477791667,-10.31569333,GN
11,30,6,8.47951,-10.65084833,SL
11,30,6,8.479975,-10.76936167,SL
999995,999995,999995,8.480373333,-10.294,GN
11,25,6,8.480455,-10.74189333,SL
5,5,9,8.48068,-10.3273,SL
8,15,10,8.480768333,-10.33156833,SL
8,15,10,8.481793333,-10.28568667,GN
8,4,10,8.481916667,-10.35063167,SL
7,5,10,8.48406,-10.31059333,GN
2,15,6,8.485478333,-10.33407167,SL
11,40,6,8.486056667,-10.71619333,SL
7,5,10,8.487185,-10.29111833,GN
11,60,6,8.487561667,-10.77003833,SL
11,15,6,8.487966667,-10.70721333,SL
5,5,10,8.489215,-10.34319833,SL
8,20,10,8.489681667,-10.32022333,GN
11,20,6,8.490976667,-10.65433667,SL
7,15,6,8.491588333,-10.64864167,SL
7,30,6,8.492636667,-10.33211667,GN
2,10,6,8.49289,-10.63995,SL
11,30,6,8.49295,-10.69668667,SL
8,20,10,8.4935,-10.31266167,GN
11,30,6,8.493803333,-10.62735667,SL
11,20,6,8.495586667,-10.76109667,SL
11,20,6,8.49703,-10.653795,SL
8,15,10,8.49718,-10.32314833,GN
11,20,6,8.497911667,-10.63209333,SL
8,10,10,8.498013333,-10.31757667,GN
11,30,6,8.498423333,-10.71991,SL
7,15,6,8.50017,-10.6564,SL
11,38,6,8.502075,-10.78735167,SL
11,30,6,8.502321667,-10.79301333,SL
2,15,3,8.502626667,-10.68005667,SL
11,120,6,8.505943333,-10.71089667,SL
7,50,6,8.50804,-10.63173333,SL
7,15,6,8.509305,-10.68789167,SL
2,10,6,8.514786667,-10.68134333,SL
11,20,6,8.517908333,-10.74879833,SL
11,40,6,8.518201667,-10.76215333,SL
11,50,6,8.520403333,-10.63716833,SL
2,20,6,8.520908333,-10.66432833,SL
8,130,6,8.52178,-10.7336,SL
2,30,6,8.52307,-10.64352,SL
2,8,6,8.525543333,-10.73315833,SL
11,90,6,8.526655,-10.68157333,SL
5,2,6,8.527163333,-10.70944333,SL
2,15,6,8.527256667,-10.709615,SL
11,30,6,8.527305,-10.63171,SL
11,60,6,8.53224,-10.63636667,SL
2,16,6,8.534283333,-10.69932167,SL
11,40,6,8.534663333,-10.70805333,SL
8,120,6,8.535516667,-10.80378,SL
11,30,6,8.538061667,-10.65440667,SL
11,50,6,8.539498333,-10.62316,SL
11,25,6,8.539963333,-10.73114667,SL
11,40,6,8.54019,-10.63726667,SL
11,80,6,8.541383333,-10.70084833,SL
11,30,6,8.546468333,-10.66275167,SL
999995,999995,999995,8.546825,-10.75268667,SL
11,10,6,8.546985,-10.67064167,SL
11,60,6,8.548745,-10.61435833,SL
5,8,6,8.549681667,-10.70571333,SL
2,10,6,8.549758333,-10.70644667,SL
7,60,6,8.55018,-10.61859833,SL
11,30,6,8.552738333,-10.74309833,SL
11,20,6,8.555783333,-10.619375,SL
11,28,6,8.558893333,-10.74997,SL
7,120,6,8.559508333,-10.596045,SL
11,105,6,8.561568333,-10.635375,SL
5,20,6,8.561755,-10.65108833,SL
8,40,6,8.566263333,-10.71002,SL
11,30,6,8.567668333,-10.71019,SL
5,60,6,8.567826667,-10.60129667,SL
2,12,6,8.568366667,-10.67424167,SL
2,8,6,8.568875,-10.674775,SL
999995,999995,999995,8.568941667,-10.76306667,SL
999995,999995,999995,8.569341667,-10.752625,SL
7,60,6,8.571375,-10.59232667,SL
999995,999995,999995,8.573626667,-10.64861833,SL
8,35,6,8.574223333,-10.61669333,SL
8,30,10,8.574968333,-10.73487833,SL
8,60,6,8.575881667,-10.75251,SL
2,15,3,8.576535,-10.57670333,SL
8,55,6,8.576981667,-10.63534667,SL
8,15,6,8.57857,-10.7196,SL
8,60,6,8.582891667,-10.76410333,SL
2,10,6,8.583066667,-10.7059,SL
2,15,6,8.583225,-10.70562333,SL
8,80,6,8.58323,-10.60979667,SL
99,60,6,8.583913333,-10.59201333,SL
999995,999995,999995,8.584451667,-10.66066833,SL
2,15,6,8.585216667,-10.68095667,SL
2,3,6,8.58533,-10.68107167,SL
2,15,6,8.586131667,-10.66331,SL
8,25,6,8.586658333,-10.65048667,SL
2,10,6,8.587945,-10.67045667,SL
2,3,3,8.588628333,-10.577425,SL
8,25,6,8.59035,-10.74381833,SL
7,15,10,8.591928333,-10.602305,SL
8,15,6,8.592088333,-10.604685,SL
11,10,6,8.593021667,-10.599835,SL
2,25,6,8.593575,-10.64000333,SL
2,4,6,8.594613333,-10.62753667,SL
8,55,6,8.595728333,-10.72711667,SL
99,5,3,8.59605,-10.58983333,SL
999995,999995,999995,8.598645,-10.686105,SL
11,30,10,8.599555,-10.6148,SL
8,10,6,8.599978333,-10.618765,SL
8,65,6,8.600028333,-10.61514833,SL
11,15,10,8.600055,-10.61864667,SL
8,40,6,8.600295,-10.69391667,SL
99,10,6,8.601241667,-10.57716833,SL
5,10,6,8.601596667,-10.707175,SL
2,25,6,8.601735,-10.707005,SL
5,60,6,8.602098333,-10.69696167,SL
11,5,10,8.605856667,-10.57380167,SL
8,120,6,8.606143333,-10.65903167,SL
999995,999995,999995,8.606893333,-10.69922,SL
999995,999995,999995,8.607276667,-10.731665,SL
2,2,6,8.607441667,-10.73161333,SL
8,78,6,8.608051667,-10.67656167,SL
999995,999995,999995,8.608681667,-10.70296167,SL
5,10,3,8.611391667,-10.58238,SL
8,20,6,8.61146,-10.626425,SL
8,90,3,8.612233333,-10.560215,SL
8,2,3,8.615155,-10.55162,SL
7,30,10,8.615195,-10.54771,SL
8,25,6,8.615625,-10.68853167,SL
8,25,6,8.616041667,-10.68223167,SL
8,20,6,8.616368333,-10.611885,SL
8,15,6,8.617166667,-10.64953833,SL
99,60,10,8.617433333,-10.56562333,SL
7,15,6,8.618008333,-10.69617333,SL
2,3,3,8.618038333,-10.72004667,SL
99,14,6,8.618136667,-10.589505,SL
7,30,3,8.619115,-10.55791833,SL
8,20,6,8.620915,-10.60818,SL
2,10,6,8.620926667,-10.731585,SL
11,30,10,8.622043333,-10.51738167,SL
2,60,6,8.622498333,-10.54284667,SL
99,120,3,8.622726667,-10.53036667,SL
4,5,6,8.622798333,-10.699905,SL
99,60,6,8.623198333,-10.521275,SL
999995,999995,999995,8.623283333,-10.66614833,SL
11,10,3,8.62445,-10.50179667,SL
7,10,3,8.62576,-10.5817,SL
11,10,3,8.626795,-10.495815,SL
8,15,6,8.626835,-10.6724,SL
999995,999995,999995,8.627076667,-10.71363667,SL
8,27,3,8.628731667,-10.64988167,SL
99,80,6,8.629263333,-10.52002833,SL
99,90,3,8.629445,-10.52624333,SL
8,40,10,8.631103333,-10.50563167,SL
8,15,6,8.63196,-10.683935,SL
8,120,8,8.632525,-10.54007333,SL
8,125,6,8.634325,-10.62928333,SL
99,240,3,8.63474,-10.55026667,SL
7,15,10,8.635326667,-10.59028833,SL
11,40,10,8.635476667,-10.49606833,SL
7,30,6,8.635803333,-10.540825,SL
999995,999995,999995,8.638261667,-10.60408333,SL
8,30,6,8.6405,-10.667635,SL
11,30,10,8.641565,-10.48315333,SL
8,50,6,8.641775,-10.71196167,SL
7,30,8,8.644273333,-10.486305,SL
7,40,6,8.64632,-10.60418167,SL
99,30,6,8.646525,-10.56660167,SL
8,48,6,8.647901667,-10.70343833,SL
11,30,6,8.647948333,-10.53939833,SL
99,60,3,8.64797,-10.53937,SL
8,20,3,8.648505,-10.515655,SL
11,10,10,8.648515,-10.4748,SL
8,35,6,8.648701667,-10.65220833,SL
999995,999995,999995,8.64979,-10.52861833,SL
8,60,6,8.650065,-10.498355,SL
8,30,8,8.651131667,-10.50299167,SL
11,60,3,8.652576667,-10.48959667,SL
7,30,6,8.653035,-10.57031667,SL
11,5,3,8.653083333,-10.52080833,SL
8,15,6,8.654026667,-10.71049333,SL
99,60,2,8.65446,-10.53237,SL
11,60,10,8.654813333,-10.50601833,SL
99,10,6,8.658078333,-10.55276333,SL
7,30,10,8.65853,-10.48458167,SL
8,60,8,8.658588333,-10.525875,SL
8,30,10,8.660298333,-10.69398,SL
8,50,10,8.660511667,-10.49887667,SL
8,300,6,8.661333333,-10.60409333,SL
999995,999995,999995,8.661518333,-10.603445,SL
11,60,10,8.661766667,-10.51299,SL
11,50,10,8.661953333,-10.57756167,SL
7,30,10,8.662268333,-10.577655,SL
11,60,10,8.663731667,-10.47426667,SL
8,30,6,8.66378,-10.613975,SL
4,80,97,8.664016667,-10.613025,SL
8,60,6,8.664845,-10.65761667,SL
99,14,6,8.664958333,-10.56541333,SL
8,25,6,8.667176667,-10.63095167,SL
999995,999995,999995,8.667183333,-10.51601833,SL
8,35,6,8.670241667,-10.63017833,SL
999995,999995,999995,8.67078,-10.57183333,SL
11,10,10,8.670821667,-10.47192167,SL
99,20,6,8.671181667,-10.54231833,SL
11,30,8,8.671715,-10.500495,SL
11,30,10,8.672411667,-10.48223333,SL
999995,999995,999995,8.673125,-10.46754167,SL
999995,999995,999995,8.673811667,-10.48024833,SL
999995,999995,999995,8.67409,-10.64053333,SL
11,15,6,8.674123333,-10.47727833,SL
7,10,3,8.674658333,-10.58908,SL
7,20,10,8.674771667,-10.4906,SL
11,30,10,8.674798333,-10.58897167,SL
999995,999995,999995,8.675836667,-10.635025,SL
11,50,10,8.677253333,-10.50775833,SL
11,60,8,8.67826,-10.476365,SL
11,15,10,8.681198333,-10.493535,SL
11,60,3,8.681685,-10.55593833,SL
99,90,3,8.681966667,-10.55675167,SL
11,60,10,8.682146667,-10.47949167,SL
2,30,3,8.68222,-10.514905,SL
11,60,10,8.683401667,-10.53444333,SL
99,12,6,8.683646667,-10.547505,SL
7,5,10,8.686126667,-10.521405,SL
11,60,3,8.688781667,-10.49795,SL
11,30,10,8.689346667,-10.51016833,SL
8,160,10,8.689373333,-10.68098333,SL
11,10,10,8.689793333,-10.478445,SL
7,60,3,8.69174,-10.49560667,SL
99,6,10,8.693198333,-10.55990667,SL
8,190,6,8.693511667,-10.63481667,SL
11,30,10,8.693558333,-10.51052667,SL
11,45,10,8.69567,-10.51967333,SL
11,30,3,8.695883333,-10.48756667,SL
11,30,10,8.698081667,-10.530135,SL
2,5,3,8.698141667,-10.53016,SL
11,30,10,8.702166667,-10.504225,SL
8,5,6,8.70298,-10.618405,SL
11,40,10,8.703975,-10.49225,SL
7,15,6,8.70466,-10.52961,SL
11,30,10,8.704718333,-10.529455,SL
11,25,10,8.705326667,-10.514125,SL
2,6,3,8.706275,-10.525955,SL
11,60,10,8.70629,-10.52603667,SL
99,20,10,8.70799,-10.58650833,SL
11,20,10,8.70873,-10.51244833,SL
11,35,10,8.709381667,-10.503555,SL
7,3,3,8.710671667,-10.52506167,SL
5,1,10,8.710766667,-10.52494833,SL
99,30,6,8.711546667,-10.66417167,SL
8,21,10,8.712716667,-10.68077833,SL
2,30,3,8.715728333,-10.50822833,SL
11,60,6,8.716208333,-10.50798333,SL
11,60,97,8.717658333,-10.52580333,SL
11,30,10,8.717751667,-10.52588167,SL
8,50,6,8.718415,-10.61246833,SL
5,10,8,8.720633333,-10.50719167,SL
999995,999995,999995,8.721575,-10.63606,SL
99,20,6,8.723298333,-10.664375,SL
999995,999995,999995,8.723558333,-10.50281167,SL
11,25,97,8.724065,-10.66464833,SL
8,18,97,8.725281667,-10.77709333,SL
8,20,97,8.727598333,-10.77649333,SL
8,40,6,8.729918333,-10.632,SL
5,15,6,8.730403333,-10.50729333,SL
8,35,3,8.732271667,-10.72829333,SL
11,40,97,8.732406667,-10.55070167,SL
11,80,97,8.735408333,-10.73090833,SL
2,2,10,8.736228333,-10.50873667,SL
99,15,6,8.737965,-10.69773833,SL
8,60,97,8.738743333,-10.76784167,SL
11,60,97,8.743796667,-10.53657167,SL
99,30,6,8.744846667,-10.66745667,SL
8,23,10,8.744848333,-10.66738333,SL
99,30,97,8.745143333,-10.78826167,SL
7,10,97,8.747778333,-10.638425,SL
4,30,97,8.748845,-10.556755,SL
11,20,3,8.750646667,-10.59355333,SL
11,60,6,8.751688333,-10.51578833,SL
11,60,97,8.75204,-10.806035,SL
2,30,97,8.75262,-10.74441833,SL
999995,999995,999995,8.752745,-10.57365333,SL
2,5,97,8.759021667,-10.73082167,SL
2,5,3,8.75964,-10.72435167,SL
999995,999995,999995,8.761176667,-10.62296833,SL
4,30,97,8.762953333,-10.586175,SL
11,45,10,8.76306,-10.65920167,SL
11,30,97,8.764403333,-10.62984667,SL
999995,999995,999995,8.764695,-10.64092833,SL
5,3,6,8.767555,-10.55497,SL
99,120,97,8.769988333,-10.56289333,SL
2,5,3,8.772968333,-10.72646,SL
11,10,6,8.773506667,-10.613,SL
99,30,10,8.774025,-10.52056833,SL
2,3,97,8.774213333,-10.72508667,SL
5,120,3,8.775461667,-10.69949833,SL
11,60,97,8.775846667,-10.53693667,SL
4,35,6,8.776065,-10.53686167,SL
7,50,97,8.77617,-10.55378333,SL
8,45,10,8.77671,-10.52478333,SL
4,6,10,8.778261667,-10.53611,SL
11,30,6,8.780966667,-10.74951833,SL
2,5,3,8.785698333,-10.70884667,SL
999995,999995,999995,8.788301667,-10.56574333,SL
11,20,97,8.789461667,-10.62365,SL
5,35,10,8.789795,-10.53666333,SL
999995,999995,999995,8.79024,-10.56633333,SL
11,60,6,8.790761667,-10.74366333,SL
4,30,97,8.79332,-10.59308,SL
8,35,10,8.794815,-10.67189333,SL
8,10,3,8.795213333,-10.68194833,SL
8,80,10,8.795255,-10.55474833,SL
5,20,6,8.797653333,-10.67730333,SL
5,5,10,8.797718333,-10.56723667,SL
5,10,6,8.798116667,-10.56540667,SL
4,15,97,8.798465,-10.643265,SL
4,54,3,8.799858333,-10.56900167,SL
11,30,6,8.805121667,-10.72674667,SL
2,10,97,8.806241667,-10.699455,SL
8,25,6,8.806435,-10.66085167,SL
5,10,97,8.808208333,-10.583545,SL
11,15,6,8.810286667,-10.65938167,SL
11,32,97,8.810336667,-10.59423333,SL
2,20,97,8.814433333,-10.69795667,SL
11,80,6,8.818741667,-10.61563167,SL
11,25,97,8.819236667,-10.64469667,SL
11,30,6,8.821613333,-10.694685,SL
999995,999995,999995,8.821783333,-10.586785,SL
1,5,6,8.82261,-10.75681,SL
4,30,6,8.827885,-10.69279,SL
999995,999995,999995,8.829731667,-10.671005,SL
999995,999995,999995,8.829953333,-10.57275,SL
11,30,6,8.830851667,-10.731385,SL
99,60,97,8.831475,-10.59697667,SL
99,20,97,8.836171667,-10.65353,SL
5,30,6,8.837956667,-10.69110667,SL
1,5,3,8.838235,-10.76555,SL
11,30,6,8.83826,-10.73755667,SL
11,120,6,8.838493333,-10.61876,SL
11,30,6,8.840031667,-10.607285,SL
11,20,6,8.840935,-10.73828,SL
99,40,10,8.841155,-10.57627833,SL
11,60,97,8.841935,-10.62636333,SL
11,60,6,8.844266667,-10.60549667,SL
2,5,3,8.844625,-10.77563,SL
11,60,10,8.846028333,-10.59533333,SL
999995,999995,999995,8.846805,-10.66064833,SL
999995,999995,999995,8.847213333,-10.68077667,SL
999995,999995,999995,8.84785,-10.65573667,SL
11,60,10,8.848396667,-10.67877167,SL
8,50,97,8.849181667,-10.63995833,SL
11,60,6,8.851825,-10.58228,SL
7,60,10,8.8538,-13.12316167,SL
11,50,6,8.856218333,-10.67338333,SL
11,20,6,8.859315,-10.70467,SL
11,20,6,8.859901667,-10.76191,SL
11,60,6,8.861641667,-10.6843,SL
11,60,10,8.865548333,-10.725905,SL
5,20,6,8.866355,-10.67006167,SL
11,80,6,8.870366667,-10.59655667,SL
11,40,6,8.871006667,-10.57056,SL
11,20,6,8.877301667,-10.58876,SL
11,240,6,8.87733,-10.57793,SL
11,20,10,8.877396667,-10.60206,SL
999995,999995,999995,8.87771,-10.65024667,SL
11,30,6,8.877768333,-10.65532167,SL
11,40,6,8.878015,-10.737765,SL
5,20,6,8.878816667,-10.61360333,SL
11,10,6,8.879325,-10.73948667,SL
11,40,6,8.885681667,-10.61795,SL
9,120,10,8.88801,-13.22631333,SL
5,20,10,8.890746667,-10.63664333,SL
999995,999995,999995,8.891246667,-10.69064,SL
11,20,6,8.894541667,-10.60004167,SL
999995,999995,999995,8.896633333,-10.68448833,SL
11,30,6,8.898018333,-10.68085667,SL
11,30,10,8.900118333,-10.71759833,SL
11,120,10,8.900195,-10.606215,SL
9,120,10,8.90256,-13.23723333,SL
11,60,6,8.903406667,-10.61582,SL
999995,999995,999995,8.903481667,-10.68315667,SL
11,30,6,8.90351,-10.57677667,SL
11,60,6,8.90539,-10.60149333,SL
11,60,6,8.905675,-10.60174667,SL
999995,999995,999995,8.905753333,-10.57653833,SL
11,60,6,8.90699,-10.61978167,SL
5,7,10,8.913263333,-13.168885,SL
5,30,6,8.914108333,-13.16166,SL
5,6,3,8.917295,-13.15596333,SL
11,170,10,8.917776667,-10.696345,SL
5,20,10,8.918805,-13.17380667,SL
11,40,10,8.920425,-10.64540333,SL
11,20,6,8.92079,-10.67504333,SL
11,30,6,8.92188,-10.60193333,SL
6,5,10,8.921951667,-13.19024833,SL
11,30,6,8.922453333,-10.630335,SL
999995,999995,999995,8.923393333,-10.67691333,SL
11,60,10,8.927323333,-10.763085,SL
2,260,3,8.9282,-13.14353833,SL
5,1,6,8.929163333,-10.67646333,SL
11,60,6,8.93044,-10.67531667,SL
11,90,6,8.9308,-10.738525,SL
5,35,10,8.931808333,-13.20543833,SL
11,40,6,8.93203,-10.71143833,SL
11,60,6,8.934175,-10.61715,SL
999995,999995,999995,8.935943333,-13.11608,SL
11,26,6,8.936863333,-10.71411667,SL
5,2,6,8.940165,-10.73651,SL
11,60,10,8.941351667,-10.59041333,SL
2,30,3,8.941958333,-13.138325,SL
2,30,3,8.941971667,-13.11370833,SL
5,20,10,8.943826667,-13.22245,SL
11,16,6,8.944243333,-10.62594833,SL
7,20,3,8.945696667,-13.09917333,SL
2,60,6,8.947623333,-13.14383167,SL
5,120,10,8.9478,-13.23974167,SL
7,30,6,8.948078333,-13.072855,SL
11,20,6,8.948078333,-10.62749833,SL
11,40,6,8.94998,-10.69142,SL
7,60,6,8.950093333,-13.07826667,SL
6,490,10,8.951983333,-13.26173333,SL
7,10,6,8.952868333,-13.147915,SL
7,60,3,8.953063333,-13.09178167,SL
11,15,6,8.953385,-10.78630167,SL
11,20,6,8.95342,-10.61890667,SL
7,10,3,8.954613333,-13.135265,SL
5,1,3,8.95605,-10.657835,SL
7,20,3,8.956188333,-13.109,SL
11,16,6,8.9565,-10.76169667,SL
8,10,6,8.957156667,-13.03268833,SL
5,5,10,8.957938333,-13.25833833,SL
5,1,6,8.959925,-10.65381833,SL
11,120,6,8.960636667,-10.59674,SL
7,30,6,8.962445,-13.15334,SL
7,70,3,8.962736667,-13.00811167,SL
11,20,6,8.963085,-10.79832,SL
11,12,6,8.965411667,-10.688235,SL
5,1,6,8.965783333,-10.66106833,SL
5,30,3,8.965908333,-13.032245,SL
5,16,6,8.966326667,-13.03511333,SL
11,16,6,8.967453333,-10.73928667,SL
7,120,5,8.967613333,-13.12379,SL
8,60,3,8.968463333,-10.88103333,SL
5,1,6,8.969543333,-10.64864833,SL
11,14,6,8.970471667,-10.74440333,SL
2,60,3,8.971165,-13.09903,SL
11,60,6,8.972211667,-10.59164167,SL
7,180,6,8.973231667,-12.99722833,SL
5,3,3,8.973796667,-12.863835,SL
8,30,3,8.973828333,-13.03107167,SL
11,30,6,8.976385,-10.675145,SL
6,120,10,8.976786667,-13.26648167,SL
8,60,2,8.976955,-12.93638667,SL
7,12,10,8.97731,-13.04085167,SL
11,60,6,8.978831667,-10.6476,SL
5,120,3,8.981088333,-13.02739333,SL
11,30,6,8.98109,-10.67725,SL
8,25,2,8.981456667,-12.926965,SL
8,50,3,8.982211667,-10.88989333,SL
6,35,7,8.982555,-13.20371833,SL
7,10,6,8.983485,-13.14510667,SL
2,40,3,8.98401,-13.06487,SL
7,60,3,8.984358333,-13.10331667,SL
7,40,6,8.985568333,-12.98704833,SL
11,25,6,8.98584,-10.63807,SL
5,1,6,8.986406667,-10.64475167,SL
5,15,6,8.987833333,-13.08174,SL
11,24,6,8.987871667,-10.82538667,SL
7,40,3,8.98956,-13.00439333,SL
999995,999995,999995,8.99012,-10.78957167,SL
7,20,3,8.990405,-13.10509333,SL
7,30,7,8.991181667,-13.208035,SL
7,30,6,8.991186667,-13.114335,SL
8,120,10,8.991536667,-12.92039,SL
7,20,3,8.99154,-13.094895,SL
11,10,6,8.991675,-10.76930833,SL
8,30,2,8.99323,-12.94223667,SL
11,8,6,8.993315,-10.86719,SL
7,120,3,8.993561667,-13.013215,SL
8,10,3,8.993635,-10.86671667,SL
5,1,6,8.993763333,-10.625955,SL
7,60,6,8.994236667,-13.13991667,SL
5,30,10,8.994683333,-13.28169333,SL
9,60,10,8.994728333,-13.028035,SL
7,60,3,8.994815,-13.07433833,SL
7,20,3,8.994823333,-12.97568167,SL
9,30,10,8.995268333,-13.29082667,SL
5,1,6,8.997038333,-10.619515,SL
7,120,6,8.997213333,-12.96415667,SL
7,30,6,8.99782,-12.98994333,SL
8,40,10,8.998061667,-12.85656667,SL
5,15,3,8.998553333,-13.07425,SL
7,30,3,8.998846667,-13.08624,SL
7,180,6,8.999646667,-12.99247667,SL
2,30,3,8.999738333,-13.1128,SL
8,6,3,8.999888333,-10.87157833,SL
11,20,6,8.999971667,-10.87154667,SL
6,2,10,9.000361667,-13.28485167,SL
11,10,6,9.001488333,-10.61010167,SL
999995,999995,999995,9.002128333,-10.60712667,SL
8,12,6,9.002886667,-12.85892333,SL
2,50,3,9.003246667,-13.07488167,SL
8,35,3,9.00346,-12.99609,SL
7,20,3,9.004518333,-12.964275,SL
8,30,10,9.005221667,-13.01266833,SL
4,5,3,9.006335,-10.89604833,SL
5,10,2,9.007475,-12.94926167,SL
5,10,2,9.00838,-12.91924167,SL
2,10,3,9.010496667,-12.97929833,SL
5,60,3,9.010703333,-13.17159333,SL
8,30,3,9.011533333,-13.07590667,SL
2,10,3,9.011761667,-13.075845,SL
7,10,6,9.012043333,-13.13502833,SL
7,60,7,9.012951667,-13.21529333,SL
11,10,6,9.013016667,-10.67647667,SL
11,60,6,9.01316,-10.72817667,SL
11,60,6,9.014636667,-10.779265,SL
11,30,6,9.014818333,-13.013705,SL
8,10,3,9.014996667,-12.859115,SL
11,30,3,9.015101667,-13.07236667,SL
8,10,3,9.015151667,-12.84263333,SL
2,20,3,9.015395,-13.10765167,SL
8,30,3,9.016976667,-13.01667667,SL
999995,999995,999995,9.017063333,-13.01665833,SL
11,24,6,9.017123333,-10.84004333,SL
8,15,3,9.01846,-12.87484,SL
7,70,3,9.018525,-13.17579833,SL
1,2,8,9.018588333,-10.59445833,SL
7,80,7,9.019813333,-13.21793,SL
11,10,6,9.020456667,-13.01761667,SL
6,360,7,9.02269,-13.22081667,SL
8,30,2,9.023235,-12.91627167,SL
7,10,3,9.023293333,-13.040795,SL
5,1,6,9.023316667,-10.64340167,SL
8,30,3,9.023388333,-13.002145,SL
7,10,3,9.023983333,-13.03050833,SL
8,30,3,9.024025,-12.88848167,SL
9,160,10,9.024343333,-13.295805,SL
7,10,3,9.02463,-10.88076667,SL
5,10,2,9.02477,-12.95437833,SL
7,70,6,9.024913333,-13.22389167,SL
7,180,6,9.02617,-13.00035167,SL
8,25,2,9.026923333,-12.94121833,SL
8,10,3,9.027676667,-10.90816,SL
8,30,6,9.029931667,-12.85496667,SL
11,10,6,9.030285,-10.67712,SL
999995,999995,999995,9.030628333,-10.59011,SL
7,10,2,9.030848333,-12.93599667,SL
5,10,2,9.03167,-12.96674333,SL
999995,999995,999995,9.03225,-10.796065,SL
11,20,3,9.03246,-13.10102,SL
7,10,6,9.032948333,-13.17704833,SL
11,5,6,9.033511667,-10.79819167,SL
7,12,2,9.033973333,-12.930785,SL
6,6,10,9.034296667,-13.29476833,SL
7,21,2,9.035795,-12.93155833,SL
7,60,3,9.035848333,-13.18416667,SL
11,90,3,9.036105,-13.074555,SL
11,60,6,9.036495,-10.85879333,SL
8,30,3,9.036525,-10.85884333,SL
5,5,3,9.036971667,-12.897265,SL
8,25,2,9.037105,-12.954775,SL
7,30,3,9.03715,-12.90551167,SL
8,40,3,9.037443333,-12.88380667,SL
11,60,3,9.037866667,-13.10066667,SL
11,20,3,9.038041667,-13.08477667,SL
8,50,3,9.038878333,-13.01951,SL
11,10,3,9.039191667,-13.06432167,SL
11,30,3,9.039831667,-13.15560833,SL
11,30,3,9.04013,-13.117705,SL
6,120,10,9.040486667,-13.29712167,SL
7,12,2,9.040718333,-12.916205,SL
5,3,6,9.040746667,-10.64541,SL
11,15,6,9.041131667,-10.832815,SL
8,60,2,9.041276667,-12.96687333,SL
4,80,3,9.042978333,-12.97686333,SL
8,45,10,9.04327,-12.89408333,SL
11,10,6,9.043568333,-10.67678167,SL
8,40,3,9.043611667,-12.869515,SL
5,1,6,9.043618333,-10.64383667,SL
8,30,2,9.043753333,-12.96215333,SL
8,180,6,9.044161667,-13.009605,SL
6,10,6,9.04506,-13.01896333,SL
8,60,3,9.045275,-12.85320833,SL
5,180,8,9.045981667,-13.26899333,SL
8,15,3,9.046543333,-10.97551667,SL
11,60,3,9.04664,-13.12822833,SL
7,120,6,9.047241667,-13.24686667,SL
11,80,6,9.048963333,-10.793685,SL
8,90,3,9.050318333,-12.84615,SL
8,10,3,9.051121667,-10.97375667,SL
5,10,3,9.051878333,-12.99321167,SL
5,5,3,9.0523,-13.03108833,SL
5,30,3,9.05231,-12.90983333,SL
