,lat,lon,tags_bed_count,tags_doctors_num,tags_nurses_num,tags_electricity,tags_operator,tags_water_source,tags_opening_hours,Country
739,8.4320774,-10.8605111,,,,,Moest,,,SL
740,8.4331705,-10.8603823,,,,,Moest,,,SL
741,8.4328945,-10.8603501,,,,,Moest,,,SL
742,8.432128,-10.8670247,,,,,R.C. Mission,,,SL
743,8.2036748,-10.4850447,,,,,Islamic Council,,,SL
744,8.203317,-10.4852778,,,,,Missionary,,,SL
745,8.2770909,-10.3692576,,,,,Festus F Momoh,,,SL
746,8.2840726,-10.3706545,,,,,Aldura Mission,,,SL
747,8.2830763,-10.3705499,,,,,Amadiyya Mission,,,SL
748,8.2841467,-10.3705646,,,,,Aldura Mission,,,SL
749,8.171604,-10.7521713,,,,,Mission School,,,SL
750,8.1728852,-10.7503732,,,,,government,,,SL
751,8.1066324,-10.6918129,,,,,Ahmadiyys Misson,,,SL
752,8.1003686,-10.6984471,,,,,S.L.M.B Mission,,,SL
753,8.1045706,-10.6987224,,,,,government,,,SL
754,8.0974808,-10.7003725,,,,,government,,,SL
755,8.1004808,-10.6986858,,,,,government,,,SL
756,8.074359,-10.6594759,,,,,R.C. Mission,,,SL
757,7.8815021,-10.7933271,,,,,government,,,SL
758,7.8817784,-10.7939065,,,,,government,,,SL
759,7.8817784,-10.794282,,,,,government,,,SL
760,7.9967692,-10.7552421,,,,,Missionary,,,SL
761,7.9970022,-10.755024,,,,,Ndomakeh Federation,,,SL
762,7.9946548,-10.7558238,,,,,Mission,,,SL
763,7.5246019,-10.9964336,,,,,Catholic Mission,,,SL
764,7.0224013,-11.3841215,,,,,Government,,,SL
765,7.0236935,-11.3878986,,,,,UMC,,,SL
766,7.0226974,-11.3903537,,,,,Government,,,SL
767,7.8728518,-10.7851747,,,,,Government,,,SL
768,7.8722599,-10.7859366,,,,,Government,,,SL
769,7.880493,-10.7945404,,,,,Government,,,SL
770,7.9899677,-10.7509408,,,,,Government,,,SL
771,8.097559,-10.7000179,,,,,Government,,,SL
772,8.0972734,-10.7047467,,,,,Ahmadiyya Mission,,,SL
773,8.0996719,-10.6919909,,,,,Government,,,SL
774,8.0954133,-10.6976764,,,,,Methodist Mission,,,SL
775,8.2775128,-10.3695792,,,,,Jacob Amara Yankuba,,,SL
776,8.2835855,-10.3670347,,,,,Catholic Mission,,,SL
777,8.2799303,-10.383358,,,,,Ministry of Education,,,SL
778,8.2772784,-10.3738622,,,,,Catholic Mission,,,SL
779,8.2712994,-10.5636114,,,,,Mrs Juliet M Korjie,,,SL
780,8.2847284,-10.5741784,,,,,Method Church Sierra Leone,,,SL
781,8.2650801,-10.5817224,,,,,Christina,,,SL
782,8.2843145,-10.5744981,,,,,Method church Sierra Leone,,,SL
783,8.2722773,-10.561725,,,,,Ministry of Education,,,SL
784,8.2842283,-10.570954,,,,,Lutheran Mission,,,SL
785,8.2800705,-10.5741834,,,,,Rogers Memorial Methodist Church,,,SL
786,8.2755955,-10.5811092,,,,,Christina,,,SL
787,8.2695485,-10.5827014,,,,,Sierra Leone Red Cross Society,,,SL
788,8.2662617,-10.5630121,,,,,Maahaad Alie Islamic Mission,,,SL
789,8.2784696,-10.565727,,,,,SLMB Mission,,,SL
790,8.2778289,-10.5692995,,,,,Kailahun Community Government Assisted,,,SL
791,8.2845739,-10.5688211,,,,,A S Amara,,,SL
792,8.2757726,-10.5799613,,,,,Christina,,,SL
793,8.2816354,-10.5797354,,,,,Catholics Mission,,,SL
794,8.2850205,-10.5679165,,,,,Jemba Gbandi Ngobeh,,,SL
795,8.276811,-10.5657554,,,,,Roman Catholic Mission,,,SL
796,8.2658954,-10.5633461,,,,,Arabic Mission,,,SL
797,8.2663856,-10.5629599,,,,,Maahaad Alie Mission,,,SL
798,8.2646385,-10.5804515,,,,,Government,,,SL
799,8.2813787,-10.5744174,,,,,Mr. John S. Kabba,,,SL
800,8.2862514,-10.5667296,,,,,Sahr Fayia,,,SL
801,8.3332888,-10.490388,,,,,SLMB Mission,,,SL
802,8.3886173,-10.4048191,,,,,Evangelical Baptist Mission,,,SL
803,8.4571941,-10.3425621,,,,,Sahr Bekah,,,SL
804,8.4659444,-10.3440726,,,,,Cordelia F Tamba,,,SL
805,8.4653453,-10.3456099,,,,,Christina,,,SL
806,8.4618623,-10.3219936,,,,,Ministry of Education,,,SL
807,8.4693333,-10.343704,,,,,Mr. Korfeh,,,SL
808,9.6769147,-12.2239937,,,,,missionary school,,,SL
809,9.9091778,-11.444454,,,,,Education Office,,,SL
810,9.909778,-11.4443983,,,,,Education Office,,,SL
811,9.1148795,-12.924368,,,,,private,,,SL
812,9.1252979,-12.9366765,,,,,MOEST,,,SL
813,9.107562,-12.9342815,,,,,MEST,,,SL
814,9.1167456,-12.9241975,,,,,MOEST,,,SL
815,9.1260154,-12.9363106,,,,,MOEST,,,SL
816,9.1220121,-12.9175353,,,,,Mr Kamara,,,SL
817,9.1058733,-12.9203303,,,,,Abass kamara,,,SL
818,9.1229684,-12.9188692,,,,,Cansalor Amanata,,,SL
819,9.1037312,-12.9219584,,,,,Ibrahim marrah,,,SL
820,9.1165987,-12.9244753,,,,,MOEST,,,SL
821,8.977196,-12.9978758,,,,,Mr Kamara,,,SL
822,8.2784784,-10.5655178,,,,,SLMB Mission,,,SL
823,0.0,0.0,,,,,Kana Condé,,,SL
824,0.0,0.0,,,,,Kana Condé,,,SL
825,0.0,0.0,,,,,Kana Condé,,,SL
826,0.0,0.0,,,,,Sekou Tolno,,,SL
827,0.0,0.0,,,,,Sekou Tolno,,,SL
828,0.0,0.0,,,,,Mme Fara Cèly Leno,,,SL
829,0.0,0.0,,,,,Monsieur Faya Michel Feindouno,,,SL
830,0.0,0.0,,,,,Sekou Tolno,,,SL
831,0.0,0.0,,,,,monsieur Faya Michel feindouno,,,SL
832,0.0,0.0,,,,,Mme Fara Cèly Leno,,,SL
833,0.0,0.0,,,,,monsieur Faya Michel feindouno,,,SL
834,0.0,0.0,,,,,Mme Fara Cèly Leno,,,SL
835,0.0,0.0,,,,,Mme Fara Cèly Leno,,,SL
836,0.0,0.0,,,,,monsieur Faya Michel feindouno,,,SL
837,0.0,0.0,,,,,Sekou Tolno,,,SL
838,0.0,0.0,,,,,Mme Fara Cèly Leno,,,SL
839,0.0,0.0,,,,,Sekou Tolno,,,SL
840,0.0,0.0,,,,,monsieur Faya Michel feindouno,,,SL
841,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
842,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
843,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
844,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
845,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
846,0.0,0.0,,,,,Mme Guilavogui,,,SL
847,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
848,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
849,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
850,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
851,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
852,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
853,0.0,0.0,,,,,directeur,,,SL
854,0.0,0.0,,,,,kamano Alpha,,,SL
855,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
856,0.0,0.0,,,,,privée,,,SL
857,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
858,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
859,0.0,0.0,,,,,Gaston Popaye Kamano,,,SL
860,0.0,0.0,,,,,Gaston Popaye Kamano,,,SL
861,0.0,0.0,,,,,Gaston Popaye Kamano,,,SL
862,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
863,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
864,0.0,0.0,,,,,Sydy Millimouno,,,SL
865,0.0,0.0,,,,,Allemand Bagoura,,,SL
866,0.0,0.0,,,,,Allemand Bagoura,,,SL
867,0.0,0.0,,,,,Lamine Sanon,,,SL
868,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
869,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
870,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
871,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
872,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
873,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
874,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
875,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
876,0.0,0.0,,,,,Privée,,,SL
877,0.0,0.0,,,,,Gnagbé Camara,,,SL
878,0.0,0.0,,,,,Gnagbé Camara,,,SL
879,0.0,0.0,,,,,L'Imâm,,,SL
880,0.0,0.0,,,,,Privée,,,SL
881,0.0,0.0,,,,,etat,,,SL
882,0.0,0.0,,,,,Directeur,,,SL
883,0.0,0.0,,,,,Privé,,,SL
884,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
885,0.0,0.0,,,,,privée,,,SL
886,0.0,0.0,,,,,privée,,,SL
887,0.0,0.0,,,,,Sano,,,SL
888,0.0,0.0,,,,,L'église,,,SL
889,0.0,0.0,,,,,Kalas Leno,,,SL
890,0.0,0.0,,,,,Kalas Leno,,,SL
891,0.0,0.0,,,,,Tamba Kalas Leno,,,SL
892,0.0,0.0,,,,,Tamba Kalas Leno,,,SL
893,0.0,0.0,,,,,Mamadi Condé,,,SL
894,0.0,0.0,,,,,Mr. Tamba Doumo Ouamouno,,,SL
895,0.0,0.0,,,,,Mr. Tamba Doumo Ouamouno,,,SL
896,0.0,0.0,,,,,Mr. Tamba Doumo Ouamouno,,,SL
897,0.0,0.0,,,,,Mr. Tamba Doumo Ouamouno,,,SL
898,0.0,0.0,,,,,Ministre de Éducation,,,SL
899,0.0,0.0,,,,,Ministre de Éducation,,,SL
900,0.0,0.0,,,,,Faro,,,SL
901,0.0,0.0,,,,,Faro,,,SL
902,0.0,0.0,,,,,Faro,,,SL
903,0.0,0.0,,,,,Faro,,,SL
904,0.0,0.0,,,,,Aatoame Simcouly,,,SL
905,0.0,0.0,,,,,Guinée Solidarité Provence,,,SL
906,0.0,0.0,,,,,Ministre de Éducation,,,SL
907,0.0,0.0,,,,,Ministre de Éducation,,,SL
908,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
909,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
910,0.0,0.0,,,,,Robert Fatamba Ouendeno,,,SL
911,0.0,0.0,,,,,Robert Fatamba Ouendeno,,,SL
912,0.0,0.0,,,,,Robert Fatamba Ouendeno,,,SL
913,0.0,0.0,,,,,Ministre de Éducation,,,SL
914,0.0,0.0,00,00,01,generator,,pub_tap,24/7,SL
915,0.0,0.0,,,,,Ministre de Éducation,,,SL
916,0.0,0.0,,,,,Ministre de Éducation,,,SL
917,0.0,0.0,,,,,Alfred Junior Mamy,,,SL
918,0.0,0.0,,,,,Alfred Junior Mamy,,,SL
919,0.0,0.0,,,,,Ministre de Éducation,,,SL
920,0.0,0.0,,,,,Ministre de Éducation,,,SL
921,0.0,0.0,,,,,Béavogui Koïkoï,,,SL
922,0.0,0.0,,,,,Béavogui Koïkoï,,,SL
923,0.0,0.0,,,,,SLMB Mission,,,SL
924,0.0,0.0,,,,,Sékou Tolno,,,SL
925,0.0,0.0,,,,,Gouvernement,,,SL
926,0.0,0.0,,,,,Gouvernement,,,SL
927,0.0,0.0,,,,,Gouvernement,,,SL
928,0.0,0.0,,,,,PÉPE ALEXIS LOUA,,,SL
929,0.0,0.0,,,,,Siba Emmanuel Bilivogui,,,SL
930,0.0,0.0,,,,,Siba Emmanuel Bilivogui,,,SL
931,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
932,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
933,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
934,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
935,0.0,0.0,,,,,Michel Faya Kamano,,,SL
936,0.0,0.0,,,,,,,Mo-Fr 08:00-17:00,SL
937,0.0,0.0,,,,,Siba Emmanuel Bilivogui,,,SL
938,0.0,0.0,,,,,Directeur Abdoulaye Nawa keita,,,SL
939,0.0,0.0,,,,,Ministre de Éducation,,,SL
940,0.0,0.0,,,,,Ministre de Éducation,,,SL
941,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
942,0.0,0.0,,,,,Mr Soua Fangamou,,,SL
943,0.0,0.0,,,,,Mr Soua Fangamou,,,SL
944,0.0,0.0,,,,,Souah Fangamou,,,SL
945,0.0,0.0,,,,,Mr Soua Fangamou,,,SL
946,0.0,0.0,,,,,Ministre de Éducation,,,SL
947,0.0,0.0,,,,,Collaboration Plan Guinée,,,SL
948,0.0,0.0,,,,,Collaboration Plan Guinée,,,SL
949,0.0,0.0,,,,,Collaboration Plan Guinée,,,SL
950,0.0,0.0,,,,,Fara Polipo Kamano,,,SL
951,0.0,0.0,,,,,Fara Polipo Kamano,,,SL
952,0.0,0.0,,,,,Matta Kamano,,,SL
953,0.0,0.0,,,,,Matta Kamano,,,SL
954,0.0,0.0,,,,,Fara Polipo Kamano,,,SL
955,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
956,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
957,0.0,0.0,,,,,Mr Keita,,,SL
958,0.0,0.0,,,,,Mr Camara,,,SL
959,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
960,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
961,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
962,0.0,0.0,,,,,Ministère de l'Éducation,,,SL
963,0.0,0.0,,,,,,,sunrise-sunset,SL
964,0.0,0.0,,,,,,,sunrise-sunset,SL
965,0.0,0.0,,,,,,,sunrise-sunset,SL
